First_pokemon,First_Name,Second_pokemon,Second_Name,Winner,Winner_Name
382,Feebas,427,Mega Rayquaza,427,Mega Rayquaza
385,Kecleon,637,Gothorita,637,Gothorita
668,Beheeyem,259,Elekid,259,Elekid
6,Charmeleon,708,Zekrom,708,Zekrom
464,Vespiquen,73,Machop,464,Vespiquen
540,Azelf,238,Magcargo,540,Azelf
394,Mega Absol,731,Fletchinder,394,Mega Absol
571,Pansage,619,Dwebble,571,Pansage
700,Cobalion,615,Darumaka,700,Cobalion
130,Staryu,469,Cherrim,469,Cherrim
675,Cubchoo,657,Joltik,657,Joltik
286,Mightyena,207,Sunkern,286,Mightyena
413,Metagross,692,Mandibuzz,692,Mandibuzz
48,Golbat,280,Mega Blaziken,280,Mega Blaziken
704,Tornadus Therian Forme,772,Hawlucha,704,Tornadus Therian Forme
88,Mega Slowbro,235,Teddiursa,235,Teddiursa
249,Mega Houndoom,47,Zubat,249,Mega Houndoom
657,Joltik,55,Venomoth,55,Venomoth
62,Mankey,73,Machop,62,Mankey
741,Skiddo,431,Deoxys Defense Forme,431,Deoxys Defense Forme
522,Leafeon,193,Xatu,193,Xatu
454,Cranidos,465,Pachirisu,465,Pachirisu
156,Snorlax,467,Floatzel,467,Floatzel
773,Dedenne,333,Aggron,773,Dedenne
269,Mega Tyranitar,181,Ledian,181,Ledian
152,Kabuto,776,Sliggoo,776,Sliggoo
617,Darmanitan Zen Mode,776,Sliggoo,776,Sliggoo
433,Turtwig,255,Smeargle,433,Turtwig
225,Mega Steelix,768,Tyrantrum,768,Tyrantrum
105,Drowzee,767,Tyrunt,767,Tyrunt
420,Latios,780,Trevenant,420,Latios
10,Squirtle,230,Mega Scizor,230,Mega Scizor
791,Noibat,193,Xatu,193,Xatu
200,Azumarill,26,Raticate,26,Raticate
734,Spewpa,214,Murkrow,214,Murkrow
125,Mega Kangaskhan,577,Munna,125,Mega Kangaskhan
76,Bellsprout,652,Foongus,76,Bellsprout
593,Timburr,279,Blaziken,279,Blaziken
490,Chatot,267,Pupitar,490,Chatot
589,Drilbur,177,Furret,177,Furret
631,Garbodor,455,Rampardos,631,Garbodor
627,Carracosta,704,Tornadus Therian Forme,704,Tornadus Therian Forme
640,Duosion,459,Wormadam Plant Cloak,459,Wormadam Plant Cloak
141,Gyarados,697,Hydreigon,697,Hydreigon
205,Jumpluff,524,Gliscor,205,Jumpluff
713,Kyurem White Kyurem,694,Durant,694,Durant
147,Jolteon,718,Genesect,147,Jolteon
193,Xatu,485,Bronzor,193,Xatu
555,Snivy,631,Garbodor,631,Garbodor
130,Staryu,439,Piplup,130,Staryu
721,Chesnaught,281,Mudkip,721,Chesnaught
371,Solrock,104,Onix,104,Onix
541,Dialga,501,Hippowdon,541,Dialga
413,Metagross,553,Arceus,553,Arceus
27,Spearow,260,Magby,260,Magby
656,Alomomola,362,Flygon,362,Flygon
64,Growlithe,87,Slowbro,64,Growlithe
512,Mega Abomasnow,173,Totodile,173,Totodile
712,Kyurem Black Kyurem,131,Starmie,131,Starmie
250,Kingdra,409,Salamence,409,Salamence
118,Koffing,396,Snorunt,396,Snorunt
611,Basculin,392,Chimecho,611,Basculin
766,Heliolisk,576,Simipour,766,Heliolisk
546,Giratina Origin Forme,223,Gligar,546,Giratina Origin Forme
472,Ambipom,388,Mega Banette,388,Mega Banette
753,Spritzee,415,Regirock,415,Regirock
237,Slugma,369,Seviper,369,Seviper
58,Meowth,787,Gourgeist Large Size,787,Gourgeist Large Size
30,Arbok,728,Bunnelby,30,Arbok
293,Dustox,125,Mega Kangaskhan,125,Mega Kangaskhan
678,Shelmet,428,Jirachi,428,Jirachi
408,Shelgon,337,Mega Medicham,337,Mega Medicham
266,Larvitar,767,Tyrunt,767,Tyrunt
227,Granbull,309,Masquerain,309,Masquerain
762,Dragalge,686,Pawniard,686,Pawniard
65,Arcanine,269,Mega Tyranitar,65,Arcanine
126,Horsea,365,Swablu,126,Horsea
297,Seedot,257,Hitmontop,257,Hitmontop
25,Rattata,128,Goldeen,25,Rattata
6,Charmeleon,305,Kirlia,6,Charmeleon
115,Hitmonlee,247,Houndour,115,Hitmonlee
481,Purugly,52,Paras,481,Purugly
553,Arceus,354,Camerupt,553,Arceus
51,Vileplume,688,Bouffalant,688,Bouffalant
85,Rapidash,203,Hoppip,85,Rapidash
665,Eelektrik,353,Numel,665,Eelektrik
219,Girafarig,270,Lugia,270,Lugia
588,Swoobat,139,Tauros,588,Swoobat
290,Silcoon,36,Nidorina,36,Nidorina
411,Beldum,127,Seadra,127,Seadra
587,Woobat,793,Xerneas,793,Xerneas
211,Quagsire,660,Ferrothorn,211,Quagsire
113,Cubone,604,Venipede,604,Venipede
342,Minun,81,Geodude,81,Geodude
682,Mienshao,4,Mega Venusaur,682,Mienshao
599,Throh,737,Pyroar,737,Pyroar
650,Karrablast,526,Porygon-Z,526,Porygon-Z
62,Mankey,140,Magikarp,140,Magikarp
337,Mega Medicham,723,Braixen,337,Mega Medicham
321,Makuhita,188,Cleffa,321,Makuhita
513,Weavile,26,Raticate,513,Weavile
181,Ledian,252,Donphan,181,Ledian
121,Rhydon,739,Floette,739,Floette
405,Relicanth,746,Espurr,746,Espurr
94,Seel,409,Salamence,409,Salamence
478,Mismagius,346,Gulpin,478,Mismagius
161,Dragonair,485,Bronzor,161,Dragonair
667,Elgyem,84,Ponyta,84,Ponyta
490,Chatot,72,Mega Alakazam,72,Mega Alakazam
156,Snorlax,513,Weavile,513,Weavile
42,Clefable,49,Oddish,42,Clefable
106,Hypno,763,Clauncher,106,Hypno
555,Snivy,290,Silcoon,555,Snivy
566,Lillipup,255,Smeargle,255,Smeargle
431,Deoxys Defense Forme,152,Kabuto,431,Deoxys Defense Forme
344,Illumise,474,Drifblim,344,Illumise
690,Braviary,599,Throh,690,Braviary
773,Dedenne,199,Marill,773,Dedenne
426,Rayquaza,712,Kyurem Black Kyurem,712,Kyurem Black Kyurem
691,Vullaby,797,Mega Diancie,797,Mega Diancie
64,Growlithe,89,Magnemite,64,Growlithe
482,Chingling,393,Absol,393,Absol
651,Escavalier,698,Larvesta,698,Larvesta
41,Clefairy,99,Cloyster,99,Cloyster
394,Mega Absol,39,Nidorino,394,Mega Absol
426,Rayquaza,710,Landorus Therian Forme,426,Rayquaza
776,Sliggoo,235,Teddiursa,776,Sliggoo
152,Kabuto,579,Pidove,152,Kabuto
769,Amaura,210,Wooper,769,Amaura
327,Sableye,481,Purugly,481,Purugly
60,Psyduck,409,Salamence,409,Salamence
206,Aipom,37,Nidoqueen,206,Aipom
154,Aerodactyl,561,Oshawott,154,Aerodactyl
533,Heat Rotom,740,Florges,533,Heat Rotom
439,Piplup,365,Swablu,365,Swablu
85,Rapidash,332,Lairon,85,Rapidash
211,Quagsire,81,Geodude,211,Quagsire
34,Sandslash,31,Pikachu,34,Sandslash
543,Heatran,759,Binacle,543,Heatran
282,Marshtomp,164,Mega Mewtwo X,164,Mega Mewtwo X
309,Masquerain,130,Staryu,130,Staryu
128,Goldeen,787,Gourgeist Large Size,787,Gourgeist Large Size
177,Furret,707,Reshiram,707,Reshiram
688,Bouffalant,8,Mega Charizard X,8,Mega Charizard X
759,Binacle,581,Unfezant,581,Unfezant
800,Volcanion,325,Skitty,800,Volcanion
774,Carbink,397,Glalie,397,Glalie
737,Pyroar,96,Grimer,737,Pyroar
562,Dewott,404,Gorebyss,562,Dewott
470,Shellos,417,Registeel,417,Registeel
607,Cottonee,584,Roggenrola,584,Roggenrola
560,Emboar,761,Skrelp,560,Emboar
94,Seel,243,Octillery,243,Octillery
524,Gliscor,613,Krokorok,524,Gliscor
11,Wartortle,252,Donphan,11,Wartortle
456,Shieldon,113,Cubone,113,Cubone
335,Meditite,330,Mega Mawile,335,Meditite
631,Garbodor,134,Jynx,134,Jynx
202,Politoed,574,Simisear,574,Simisear
542,Palkia,219,Girafarig,542,Palkia
268,Tyranitar,71,Alakazam,268,Tyranitar
532,Rotom,164,Mega Mewtwo X,532,Rotom
560,Emboar,74,Machoke,560,Emboar
227,Granbull,95,Dewgong,95,Dewgong
93,Dodrio,449,Shinx,93,Dodrio
201,Sudowoodo,681,Mienfoo,681,Mienfoo
82,Graveler,798,Hoopa Confined,798,Hoopa Confined
790,Avalugg,771,Sylveon,771,Sylveon
702,Virizion,675,Cubchoo,702,Virizion
3,Venusaur,37,Nidoqueen,3,Venusaur
494,Garchomp,692,Mandibuzz,692,Mandibuzz
160,Dratini,746,Espurr,746,Espurr
414,Mega Metagross,237,Slugma,414,Mega Metagross
214,Murkrow,98,Shellder,214,Murkrow
631,Garbodor,403,Huntail,631,Garbodor
400,Sealeo,729,Diggersby,729,Diggersby
304,Ralts,290,Silcoon,290,Silcoon
54,Venonat,71,Alakazam,71,Alakazam
254,Stantler,411,Beldum,254,Stantler
337,Mega Medicham,649,Emolga,649,Emolga
562,Dewott,63,,63,
110,Electrode,3,Venusaur,110,Electrode
796,Diancie,60,Psyduck,60,Psyduck
382,Feebas,593,Timburr,593,Timburr
663,Klinklang,504,Croagunk,663,Klinklang
455,Rampardos,701,Terrakion,701,Terrakion
106,Hypno,257,Hitmontop,257,Hitmontop
751,Aegislash Blade Forme,422,Kyogre,422,Kyogre
544,Regigigas,118,Koffing,544,Regigigas
451,Luxray,700,Cobalion,700,Cobalion
408,Shelgon,315,Nincada,408,Shelgon
640,Duosion,180,Ledyba,180,Ledyba
93,Dodrio,303,Pelipper,93,Dodrio
55,Venomoth,658,Galvantula,658,Galvantula
585,Boldore,447,Kricketot,447,Kricketot
79,Tentacool,363,Cacnea,363,Cacnea
494,Garchomp,784,Pumpkaboo Super Size,494,Garchomp
180,Ledyba,65,Arcanine,65,Arcanine
299,Shiftry,427,Mega Rayquaza,427,Mega Rayquaza
4,Mega Venusaur,767,Tyrunt,4,Mega Venusaur
416,Regice,159,Moltres,159,Moltres
600,Sawk,528,Mega Gallade,528,Mega Gallade
309,Masquerain,476,Lopunny,476,Lopunny
610,Lilligant,738,Flabébé,610,Lilligant
153,Kabutops,304,Ralts,153,Kabutops
267,Pupitar,756,Slurpuff,756,Slurpuff
323,Azurill,69,Abra,69,Abra
705,Thundurus Incarnate Forme,768,Tyrantrum,705,Thundurus Incarnate Forme
345,Roselia,360,Trapinch,345,Roselia
134,Jynx,254,Stantler,134,Jynx
577,Munna,677,Cryogonal,677,Cryogonal
450,Luxio,363,Cacnea,450,Luxio
713,Kyurem White Kyurem,426,Rayquaza,426,Rayquaza
609,Petilil,624,Yamask,624,Yamask
316,Ninjask,794,Yveltal,316,Ninjask
673,Fraxure,217,Unown,673,Fraxure
478,Mismagius,288,Linoone,288,Linoone
178,Hoothoot,712,Kyurem Black Kyurem,712,Kyurem Black Kyurem
335,Meditite,689,Rufflet,689,Rufflet
584,Roggenrola,500,Hippopotas,500,Hippopotas
288,Linoone,117,Lickitung,288,Linoone
332,Lairon,399,Spheal,332,Lairon
614,Krookodile,624,Yamask,614,Krookodile
327,Sableye,51,Vileplume,51,Vileplume
141,Gyarados,74,Machoke,141,Gyarados
162,Dragonite,369,Seviper,162,Dragonite
172,Typhlosion,652,Foongus,172,Typhlosion
417,Registeel,504,Croagunk,504,Croagunk
292,Cascoon,455,Rampardos,455,Rampardos
232,Heracross,800,Volcanion,232,Heracross
349,Sharpedo,706,Thundurus Therian Forme,706,Thundurus Therian Forme
229,Scizor,234,Sneasel,229,Scizor
676,Beartic,351,Wailmer,351,Wailmer
496,Munchlax,142,Mega Gyarados,142,Mega Gyarados
261,Miltank,482,Chingling,261,Miltank
155,Mega Aerodactyl,463,Combee,155,Mega Aerodactyl
404,Gorebyss,772,Hawlucha,772,Hawlucha
660,Ferrothorn,244,Delibird,660,Ferrothorn
350,Mega Sharpedo,341,Plusle,350,Mega Sharpedo
60,Psyduck,501,Hippowdon,60,Psyduck
298,Nuzleaf,213,Umbreon,213,Umbreon
507,Finneon,380,Anorith,380,Anorith
502,Skorupi,635,Cinccino,635,Cinccino
73,Machop,555,Snivy,555,Snivy
132,Mr. Mime,232,Heracross,132,Mr. Mime
211,Quagsire,363,Cacnea,363,Cacnea
45,Jigglypuff,505,Toxicroak,505,Toxicroak
48,Golbat,225,Mega Steelix,225,Mega Steelix
146,Vaporeon,200,Azumarill,146,Vaporeon
693,Heatmor,526,Porygon-Z,526,Porygon-Z
76,Bellsprout,772,Hawlucha,772,Hawlucha
268,Tyranitar,588,Swoobat,588,Swoobat
711,Kyurem,362,Flygon,362,Flygon
400,Sealeo,462,Mothim,462,Mothim
797,Mega Diancie,398,Mega Glalie,797,Mega Diancie
85,Rapidash,200,Azumarill,85,Rapidash
715,Keldeo Resolute Forme,313,Vigoroth,715,Keldeo Resolute Forme
284,Mega Swampert,265,Suicune,265,Suicune
148,Flareon,288,Linoone,288,Linoone
716,Meloetta Aria Forme,390,Dusclops,390,Dusclops
349,Sharpedo,75,Machamp,349,Sharpedo
293,Dustox,371,Solrock,371,Solrock
582,Blitzle,591,Audino,582,Blitzle
188,Cleffa,745,Furfrou,745,Furfrou
576,Simipour,29,Ekans,576,Simipour
558,Tepig,464,Vespiquen,558,Tepig
758,Malamar,370,Lunatone,758,Malamar
235,Teddiursa,34,Sandslash,34,Sandslash
228,Qwilfish,7,Charizard,7,Charizard
506,Carnivine,283,Swampert,283,Swampert
293,Dustox,285,Poochyena,293,Dustox
526,Porygon-Z,635,Cinccino,635,Cinccino
357,Spoink,5,Charmander,5,Charmander
524,Gliscor,506,Carnivine,524,Gliscor
161,Dragonair,234,Sneasel,234,Sneasel
190,Togepi,336,Medicham,336,Medicham
260,Magby,546,Giratina Origin Forme,546,Giratina Origin Forme
611,Basculin,143,Lapras,611,Basculin
719,Chespin,293,Dustox,293,Dustox
484,Skuntank,590,Excadrill,590,Excadrill
260,Magby,590,Excadrill,590,Excadrill
410,Mega Salamence,20,Mega Beedrill,20,Mega Beedrill
588,Swoobat,744,Pangoro,588,Swoobat
153,Kabutops,373,Whiscash,153,Kabutops
644,Vanillite,48,Golbat,48,Golbat
602,Swadloon,579,Pidove,579,Pidove
571,Pansage,73,Machop,571,Pansage
251,Phanpy,716,Meloetta Aria Forme,716,Meloetta Aria Forme
491,Spiritomb,692,Mandibuzz,692,Mandibuzz
713,Kyurem White Kyurem,528,Mega Gallade,528,Mega Gallade
108,Kingler,644,Vanillite,108,Kingler
774,Carbink,94,Seel,774,Carbink
242,Remoraid,295,Lombre,242,Remoraid
719,Chespin,666,Eelektross,666,Eelektross
499,Mega Lucario,681,Mienfoo,499,Mega Lucario
423,Primal Kyogre,464,Vespiquen,423,Primal Kyogre
667,Elgyem,372,Barboach,372,Barboach
728,Bunnelby,48,Golbat,48,Golbat
550,Darkrai,543,Heatran,550,Darkrai
116,Hitmonchan,92,Doduo,116,Hitmonchan
679,Accelgor,639,Solosis,679,Accelgor
779,Phantump,702,Virizion,702,Virizion
498,Lucario,4,Mega Venusaur,498,Lucario
756,Slurpuff,649,Emolga,649,Emolga
533,Heat Rotom,465,Pachirisu,465,Pachirisu
776,Sliggoo,289,Wurmple,776,Sliggoo
461,Wormadam Trash Cloak,422,Kyogre,422,Kyogre
659,Ferroseed,298,Nuzleaf,298,Nuzleaf
114,Marowak,784,Pumpkaboo Super Size,114,Marowak
394,Mega Absol,475,Buneary,394,Mega Absol
95,Dewgong,443,Staravia,443,Staravia
409,Salamence,99,Cloyster,409,Salamence
34,Sandslash,597,Palpitoad,597,Palpitoad
539,Mesprit,122,Chansey,539,Mesprit
229,Scizor,129,Seaking,129,Seaking
187,Pichu,405,Relicanth,187,Pichu
587,Woobat,561,Oshawott,587,Woobat
249,Mega Houndoom,3,Venusaur,249,Mega Houndoom
258,Smoochum,370,Lunatone,370,Lunatone
132,Mr. Mime,429,Deoxys Normal Forme,429,Deoxys Normal Forme
717,Meloetta Pirouette Forme,435,Torterra,717,Meloetta Pirouette Forme
438,Infernape,127,Seadra,438,Infernape
286,Mightyena,99,Cloyster,99,Cloyster
795,Zygarde Half Forme,72,Mega Alakazam,72,Mega Alakazam
259,Elekid,437,Monferno,259,Elekid
216,Misdreavus,53,Parasect,216,Misdreavus
386,Shuppet,684,Golett,684,Golett
162,Dragonite,653,Amoonguss,162,Dragonite
543,Heatran,516,Rhyperior,543,Heatran
256,Tyrogue,257,Hitmontop,257,Hitmontop
784,Pumpkaboo Super Size,39,Nidorino,39,Nidorino
471,Gastrodon,226,Snubbull,471,Gastrodon
727,Greninja,188,Cleffa,727,Greninja
586,Gigalith,326,Delcatty,586,Gigalith
241,Corsola,254,Stantler,254,Stantler
495,Mega Garchomp,111,Exeggcute,495,Mega Garchomp
51,Vileplume,520,Togekiss,520,Togekiss
785,Gourgeist Average Size,501,Hippowdon,785,Gourgeist Average Size
387,Banette,37,Nidoqueen,37,Nidoqueen
586,Gigalith,600,Sawk,600,Sawk
578,Musharna,628,Archen,628,Archen
207,Sunkern,606,Scolipede,606,Scolipede
431,Deoxys Defense Forme,370,Lunatone,431,Deoxys Defense Forme
349,Sharpedo,739,Floette,349,Sharpedo
133,Scyther,238,Magcargo,133,Scyther
124,Kangaskhan,457,Bastiodon,457,Bastiodon
14,Caterpie,754,Aromatisse,754,Aromatisse
687,Bisharp,373,Whiscash,687,Bisharp
133,Scyther,36,Nidorina,133,Scyther
692,Mandibuzz,527,Gallade,527,Gallade
359,Spinda,367,Mega Altaria,367,Mega Altaria
778,Klefki,228,Qwilfish,228,Qwilfish
118,Koffing,114,Marowak,114,Marowak
773,Dedenne,626,Tirtouga,773,Dedenne
593,Timburr,522,Leafeon,522,Leafeon
418,Latias,364,Cacturne,364,Cacturne
486,Bronzong,142,Mega Gyarados,142,Mega Gyarados
136,Magmar,320,Exploud,136,Magmar
173,Totodile,634,Minccino,634,Minccino
338,Electrike,111,Exeggcute,338,Electrike
299,Shiftry,22,Pidgeotto,299,Shiftry
530,Dusknoir,791,Noibat,791,Noibat
453,Roserade,309,Masquerain,453,Roserade
539,Mesprit,218,Wobbuffet,539,Mesprit
209,Yanma,731,Fletchinder,209,Yanma
462,Mothim,544,Regigigas,544,Regigigas
29,Ekans,762,Dragalge,29,Ekans
563,Samurott,95,Dewgong,95,Dewgong
341,Plusle,117,Lickitung,341,Plusle
167,Chikorita,705,Thundurus Incarnate Forme,705,Thundurus Incarnate Forme
207,Sunkern,463,Combee,463,Combee
575,Panpour,96,Grimer,575,Panpour
181,Ledian,654,Frillish,181,Ledian
83,Golem,795,Zygarde Half Forme,795,Zygarde Half Forme
22,Pidgeotto,547,Cresselia,547,Cresselia
623,Sigilyph,402,Clamperl,623,Sigilyph
204,Skiploom,104,Onix,204,Skiploom
412,Metang,238,Magcargo,412,Metang
328,Mega Sableye,184,Crobat,184,Crobat
312,Slakoth,505,Toxicroak,505,Toxicroak
643,Swanna,165,Mega Mewtwo Y,165,Mega Mewtwo Y
681,Mienfoo,329,Mawile,681,Mienfoo
334,Mega Aggron,439,Piplup,334,Mega Aggron
505,Toxicroak,448,Kricketune,505,Toxicroak
545,Giratina Altered Forme,572,Simisage,572,Simisage
8,Mega Charizard X,27,Spearow,8,Mega Charizard X
543,Heatran,225,Mega Steelix,543,Heatran
143,Lapras,385,Kecleon,143,Lapras
628,Archen,92,Doduo,92,Doduo
615,Darumaka,516,Rhyperior,615,Darumaka
749,Honedge,609,Petilil,609,Petilil
708,Zekrom,297,Seedot,708,Zekrom
294,Lotad,310,Shroomish,310,Shroomish
222,Dunsparce,721,Chesnaught,721,Chesnaught
176,Sentret,258,Smoochum,258,Smoochum
491,Spiritomb,724,Delphox,491,Spiritomb
208,Sunflora,168,Bayleef,168,Bayleef
719,Chespin,535,Frost Rotom,535,Frost Rotom
248,Houndoom,28,Fearow,28,Fearow
376,Baltoy,79,Tentacool,79,Tentacool
484,Skuntank,696,Zweilous,484,Skuntank
218,Wobbuffet,135,Electabuzz,135,Electabuzz
639,Solosis,306,Gardevoir,306,Gardevoir
719,Chespin,640,Duosion,719,Chespin
40,Nidoking,633,Zoroark,633,Zoroark
363,Cacnea,670,Lampent,670,Lampent
502,Skorupi,726,Frogadier,726,Frogadier
740,Florges,502,Skorupi,740,Florges
97,Muk,714,Keldeo Ordinary Forme,714,Keldeo Ordinary Forme
49,Oddish,368,Zangoose,368,Zangoose
178,Hoothoot,164,Mega Mewtwo X,164,Mega Mewtwo X
344,Illumise,459,Wormadam Plant Cloak,344,Illumise
476,Lopunny,70,Kadabra,70,Kadabra
625,Cofagrigus,368,Zangoose,368,Zangoose
659,Ferroseed,155,Mega Aerodactyl,155,Mega Aerodactyl
412,Metang,276,Mega Sceptile,276,Mega Sceptile
87,Slowbro,207,Sunkern,207,Sunkern
764,Clawitzer,541,Dialga,541,Dialga
445,Bidoof,269,Mega Tyranitar,269,Mega Tyranitar
461,Wormadam Trash Cloak,4,Mega Venusaur,461,Wormadam Trash Cloak
631,Garbodor,200,Azumarill,631,Garbodor
1,Bulbasaur,131,Starmie,131,Starmie
271,Ho-oh,719,Chespin,271,Ho-oh
458,Burmy,508,Lumineon,508,Lumineon
95,Dewgong,252,Donphan,95,Dewgong
247,Houndour,349,Sharpedo,349,Sharpedo
736,Litleo,606,Scolipede,606,Scolipede
402,Clamperl,154,Aerodactyl,154,Aerodactyl
748,Meowstic Female,239,Swinub,748,Meowstic Female
80,Tentacruel,524,Gliscor,80,Tentacruel
291,Beautifly,106,Hypno,106,Hypno
533,Heat Rotom,305,Kirlia,533,Heat Rotom
477,Mega Lopunny,440,Prinplup,477,Mega Lopunny
362,Flygon,571,Pansage,362,Flygon
712,Kyurem Black Kyurem,524,Gliscor,524,Gliscor
13,Mega Blastoise,784,Pumpkaboo Super Size,13,Mega Blastoise
657,Joltik,434,Grotle,657,Joltik
118,Koffing,789,Bergmite,118,Koffing
168,Bayleef,521,Yanmega,521,Yanmega
685,Golurk,303,Pelipper,303,Pelipper
297,Seedot,349,Sharpedo,349,Sharpedo
762,Dragalge,379,Cradily,762,Dragalge
447,Kricketot,676,Beartic,676,Beartic
411,Beldum,69,Abra,69,Abra
498,Lucario,79,Tentacool,498,Lucario
449,Shinx,23,Pidgeot,23,Pidgeot
633,Zoroark,282,Marshtomp,633,Zoroark
42,Clefable,414,Mega Metagross,414,Mega Metagross
51,Vileplume,480,Glameow,480,Glameow
473,Drifloon,668,Beheeyem,473,Drifloon
365,Swablu,185,Chinchou,185,Chinchou
634,Minccino,36,Nidorina,634,Minccino
697,Hydreigon,223,Gligar,697,Hydreigon
402,Clamperl,242,Remoraid,242,Remoraid
105,Drowzee,153,Kabutops,153,Kabutops
151,Omastar,455,Rampardos,455,Rampardos
367,Mega Altaria,462,Mothim,367,Mega Altaria
150,Omanyte,713,Kyurem White Kyurem,713,Kyurem White Kyurem
788,Gourgeist Super Size,676,Beartic,788,Gourgeist Super Size
171,Quilava,734,Spewpa,171,Quilava
511,Abomasnow,378,Lileep,511,Abomasnow
707,Reshiram,647,Deerling,707,Reshiram
664,Tynamo,238,Magcargo,664,Tynamo
500,Hippopotas,746,Espurr,746,Espurr
348,Carvanha,371,Solrock,348,Carvanha
713,Kyurem White Kyurem,417,Registeel,713,Kyurem White Kyurem
688,Bouffalant,438,Infernape,438,Infernape
384,Castform,293,Dustox,384,Castform
363,Cacnea,456,Shieldon,363,Cacnea
450,Luxio,547,Cresselia,547,Cresselia
647,Deerling,106,Hypno,647,Deerling
362,Flygon,650,Karrablast,362,Flygon
532,Rotom,186,Lanturn,532,Rotom
120,Rhyhorn,3,Venusaur,3,Venusaur
372,Barboach,735,Vivillon,735,Vivillon
53,Parasect,350,Mega Sharpedo,350,Mega Sharpedo
275,Sceptile,533,Heat Rotom,275,Sceptile
531,Froslass,663,Klinklang,663,Klinklang
644,Vanillite,795,Zygarde Half Forme,795,Zygarde Half Forme
678,Shelmet,677,Cryogonal,677,Cryogonal
495,Mega Garchomp,289,Wurmple,495,Mega Garchomp
316,Ninjask,667,Elgyem,316,Ninjask
43,Vulpix,327,Sableye,327,Sableye
407,Bagon,596,Tympole,596,Tympole
382,Feebas,458,Burmy,382,Feebas
611,Basculin,685,Golurk,685,Golurk
792,Noivern,467,Floatzel,792,Noivern
45,Jigglypuff,69,Abra,45,Jigglypuff
175,Feraligatr,11,Wartortle,175,Feraligatr
324,Nosepass,667,Elgyem,667,Elgyem
299,Shiftry,380,Anorith,299,Shiftry
735,Vivillon,597,Palpitoad,735,Vivillon
407,Bagon,354,Camerupt,407,Bagon
118,Koffing,112,Exeggutor,112,Exeggutor
757,Inkay,361,Vibrava,361,Vibrava
485,Bronzor,669,Litwick,485,Bronzor
126,Horsea,291,Beautifly,291,Beautifly
240,Piloswine,394,Mega Absol,394,Mega Absol
740,Florges,320,Exploud,740,Florges
384,Castform,513,Weavile,513,Weavile
453,Roserade,777,Goodra,453,Roserade
54,Venonat,136,Magmar,136,Magmar
24,Mega Pidgeot,311,Breloom,24,Mega Pidgeot
247,Houndour,92,Doduo,92,Doduo
141,Gyarados,51,Vileplume,141,Gyarados
214,Murkrow,738,Flabébé,214,Murkrow
118,Koffing,730,Fletchling,730,Fletchling
42,Clefable,553,Arceus,553,Arceus
248,Houndoom,155,Mega Aerodactyl,155,Mega Aerodactyl
664,Tynamo,496,Munchlax,496,Munchlax
24,Mega Pidgeot,174,Croconaw,24,Mega Pidgeot
312,Slakoth,196,Ampharos,196,Ampharos
519,Magmortar,400,Sealeo,519,Magmortar
602,Swadloon,245,Mantine,245,Mantine
164,Mega Mewtwo X,507,Finneon,164,Mega Mewtwo X
209,Yanma,375,Crawdaunt,209,Yanma
254,Stantler,302,Wingull,302,Wingull
25,Rattata,249,Mega Houndoom,249,Mega Houndoom
325,Skitty,331,Aron,325,Skitty
160,Dratini,624,Yamask,160,Dratini
355,Mega Camerupt,623,Sigilyph,623,Sigilyph
589,Drilbur,86,Slowpoke,589,Drilbur
732,Talonflame,423,Primal Kyogre,732,Talonflame
348,Carvanha,235,Teddiursa,348,Carvanha
715,Keldeo Resolute Forme,355,Mega Camerupt,715,Keldeo Resolute Forme
713,Kyurem White Kyurem,606,Scolipede,606,Scolipede
712,Kyurem Black Kyurem,767,Tyrunt,712,Kyurem Black Kyurem
227,Granbull,777,Goodra,227,Granbull
778,Klefki,388,Mega Banette,388,Mega Banette
377,Claydol,260,Magby,260,Magby
467,Floatzel,276,Mega Sceptile,276,Mega Sceptile
714,Keldeo Ordinary Forme,141,Gyarados,714,Keldeo Ordinary Forme
514,Magnezone,105,Drowzee,514,Magnezone
616,Darmanitan Standard Mode,177,Furret,616,Darmanitan Standard Mode
689,Rufflet,40,Nidoking,689,Rufflet
436,Chimchar,281,Mudkip,436,Chimchar
504,Croagunk,403,Huntail,403,Huntail
695,Deino,615,Darumaka,615,Darumaka
70,Kadabra,186,Lanturn,70,Kadabra
603,Leavanny,799,Hoopa Unbound,603,Leavanny
394,Mega Absol,764,Clawitzer,394,Mega Absol
154,Aerodactyl,612,Sandile,154,Aerodactyl
113,Cubone,215,Slowking,113,Cubone
112,Exeggutor,140,Magikarp,112,Exeggutor
542,Palkia,251,Phanpy,542,Palkia
723,Braixen,747,Meowstic Male,747,Meowstic Male
424,Groudon,58,Meowth,58,Meowth
503,Drapion,7,Charizard,7,Charizard
99,Cloyster,363,Cacnea,99,Cloyster
121,Rhydon,269,Mega Tyranitar,269,Mega Tyranitar
211,Quagsire,716,Meloetta Aria Forme,716,Meloetta Aria Forme
239,Swinub,52,Paras,239,Swinub
587,Woobat,606,Scolipede,606,Scolipede
572,Simisage,154,Aerodactyl,154,Aerodactyl
720,Quilladin,345,Roselia,345,Roselia
301,Swellow,686,Pawniard,301,Swellow
11,Wartortle,96,Grimer,11,Wartortle
382,Feebas,492,Gible,492,Gible
