First_pokemon,First_Name,Second_pokemon,Second_Name,Winner,Winner_Name,Winner_bool
460,Wormadam Sandy Cloak,690,Braviary,690,Braviary,0
498,Lucario,383,Milotic,498,Lucario,1
596,Tympole,210,Wooper,596,Tympole,1
483,Stunky,702,Virizion,702,Virizion,0
109,Voltorb,648,Sawsbuck,109,Voltorb,1
417,Registeel,266,Larvitar,417,Registeel,1
267,Pupitar,45,Jigglypuff,267,Pupitar,1
464,Vespiquen,420,Latios,420,Latios,0
440,Prinplup,733,Scatterbug,440,Prinplup,1
332,Lairon,43,Vulpix,43,Vulpix,0
4,Mega Venusaur,637,Gothorita,4,Mega Venusaur,1
800,Volcanion,654,Frillish,800,Volcanion,1
800,Volcanion,659,Ferroseed,800,Volcanion,1
581,Unfezant,117,Lickitung,581,Unfezant,1
476,Lopunny,767,Tyrunt,476,Lopunny,1
61,Golduck,113,Cubone,61,Golduck,1
382,Feebas,120,Rhyhorn,120,Rhyhorn,0
440,Prinplup,156,Snorlax,440,Prinplup,1
96,Grimer,202,Politoed,202,Politoed,0
505,Toxicroak,334,Mega Aggron,334,Mega Aggron,0
777,Goodra,155,Mega Aerodactyl,155,Mega Aerodactyl,0
574,Simisear,622,Scrafty,574,Simisear,1
465,Pachirisu,29,Ekans,465,Pachirisu,1
348,Carvanha,201,Sudowoodo,348,Carvanha,1
527,Gallade,714,Keldeo Ordinary Forme,714,Keldeo Ordinary Forme,0
502,Skorupi,252,Donphan,502,Skorupi,1
44,Ninetales,201,Sudowoodo,201,Sudowoodo,0
52,Paras,313,Vigoroth,313,Vigoroth,0
215,Slowking,482,Chingling,482,Chingling,0
644,Vanillite,507,Finneon,507,Finneon,0
255,Smeargle,722,Fennekin,255,Smeargle,1
4,Mega Venusaur,622,Scrafty,4,Mega Venusaur,1
498,Lucario,49,Oddish,498,Lucario,1
738,Flabébé,158,Zapdos,158,Zapdos,0
798,Hoopa Confined,597,Palpitoad,798,Hoopa Confined,1
164,Mega Mewtwo X,752,Aegislash Shield Forme,752,Aegislash Shield Forme,0
693,Heatmor,95,Dewgong,95,Dewgong,0
67,Poliwhirl,119,Weezing,67,Poliwhirl,1
401,Walrein,410,Mega Salamence,410,Mega Salamence,0
29,Ekans,667,Elgyem,29,Ekans,1
602,Swadloon,671,Chandelure,671,Chandelure,0
179,Noctowl,217,Unown,179,Noctowl,1
735,Vivillon,777,Goodra,735,Vivillon,1
385,Kecleon,797,Mega Diancie,797,Mega Diancie,0
308,Surskit,438,Infernape,438,Infernape,0
367,Mega Altaria,714,Keldeo Ordinary Forme,714,Keldeo Ordinary Forme,0
124,Kangaskhan,152,Kabuto,124,Kangaskhan,1
14,Caterpie,328,Mega Sableye,328,Mega Sableye,0
533,Heat Rotom,536,Fan Rotom,536,Fan Rotom,0
528,Mega Gallade,83,Golem,528,Mega Gallade,1
414,Mega Metagross,727,Greninja,727,Greninja,0
201,Sudowoodo,378,Lileep,201,Sudowoodo,1
770,Aurorus,718,Genesect,718,Genesect,0
564,Patrat,386,Shuppet,386,Shuppet,0
417,Registeel,195,Flaaffy,417,Registeel,1
19,Beedrill,168,Bayleef,19,Beedrill,1
37,Nidoqueen,323,Azurill,37,Nidoqueen,1
4,Mega Venusaur,550,Darkrai,550,Darkrai,0
544,Regigigas,583,Zebstrika,583,Zebstrika,0
239,Swinub,658,Galvantula,239,Swinub,1
528,Mega Gallade,464,Vespiquen,528,Mega Gallade,1
514,Magnezone,446,Bibarel,446,Bibarel,0
80,Tentacruel,187,Pichu,80,Tentacruel,1
200,Azumarill,351,Wailmer,351,Wailmer,0
442,Starly,641,Reuniclus,442,Starly,1
321,Makuhita,689,Rufflet,689,Rufflet,0
401,Walrein,462,Mothim,462,Mothim,0
785,Gourgeist Average Size,308,Surskit,785,Gourgeist Average Size,1
636,Gothita,119,Weezing,119,Weezing,0
313,Vigoroth,689,Rufflet,313,Vigoroth,1
188,Cleffa,551,Shaymin Land Forme,551,Shaymin Land Forme,0
58,Meowth,232,Heracross,58,Meowth,1
88,Mega Slowbro,627,Carracosta,627,Carracosta,0
532,Rotom,502,Skorupi,532,Rotom,1
551,Shaymin Land Forme,500,Hippopotas,551,Shaymin Land Forme,1
126,Horsea,106,Hypno,106,Hypno,0
783,Pumpkaboo Large Size,19,Beedrill,19,Beedrill,0
577,Munna,345,Roselia,345,Roselia,0
268,Tyranitar,600,Sawk,600,Sawk,0
277,Torchic,52,Paras,277,Torchic,1
528,Mega Gallade,732,Talonflame,732,Talonflame,0
111,Exeggcute,252,Donphan,252,Donphan,0
6,Charmeleon,719,Chespin,6,Charmeleon,1
32,Raichu,721,Chesnaught,32,Raichu,1
446,Bibarel,13,Mega Blastoise,13,Mega Blastoise,0
267,Pupitar,232,Heracross,232,Heracross,0
792,Noivern,622,Scrafty,792,Noivern,1
432,Deoxys Speed Forme,609,Petilil,432,Deoxys Speed Forme,1
337,Mega Medicham,471,Gastrodon,337,Mega Medicham,1
475,Buneary,777,Goodra,475,Buneary,1
409,Salamence,127,Seadra,409,Salamence,1
613,Krokorok,190,Togepi,613,Krokorok,1
696,Zweilous,464,Vespiquen,696,Zweilous,1
737,Pyroar,29,Ekans,737,Pyroar,1
396,Snorunt,70,Kadabra,70,Kadabra,0
523,Glaceon,648,Sawsbuck,648,Sawsbuck,0
312,Slakoth,142,Mega Gyarados,142,Mega Gyarados,0
306,Gardevoir,554,Victini,554,Victini,0
714,Keldeo Ordinary Forme,391,Tropius,391,Tropius,0
372,Barboach,275,Sceptile,275,Sceptile,0
152,Kabuto,98,Shellder,152,Kabuto,1
274,Grovyle,597,Palpitoad,274,Grovyle,1
423,Primal Kyogre,72,Mega Alakazam,423,Primal Kyogre,1
746,Espurr,465,Pachirisu,465,Pachirisu,0
350,Mega Sharpedo,569,Purrloin,350,Mega Sharpedo,1
87,Slowbro,262,Blissey,87,Slowbro,1
599,Throh,554,Victini,554,Victini,0
537,Mow Rotom,763,Clauncher,537,Mow Rotom,1
525,Mamoswine,433,Turtwig,525,Mamoswine,1
318,Whismur,725,Froakie,725,Froakie,0
318,Whismur,22,Pidgeotto,22,Pidgeotto,0
1,Bulbasaur,37,Nidoqueen,37,Nidoqueen,0
510,Snover,327,Sableye,327,Sableye,0
665,Eelektrik,153,Kabutops,153,Kabutops,0
230,Mega Scizor,340,Mega Manectric,340,Mega Manectric,0
724,Delphox,134,Jynx,724,Delphox,1
23,Pidgeot,329,Mawile,23,Pidgeot,1
695,Deino,491,Spiritomb,695,Deino,1
670,Lampent,146,Vaporeon,146,Vaporeon,0
788,Gourgeist Super Size,173,Totodile,788,Gourgeist Super Size,1
47,Zubat,484,Skuntank,484,Skuntank,0
28,Fearow,69,Abra,28,Fearow,1
760,Barbaracle,625,Cofagrigus,760,Barbaracle,1
20,Mega Beedrill,380,Anorith,20,Mega Beedrill,1
80,Tentacruel,398,Mega Glalie,398,Mega Glalie,0
23,Pidgeot,45,Jigglypuff,23,Pidgeot,1
689,Rufflet,246,Skarmory,246,Skarmory,0
485,Bronzor,93,Dodrio,93,Dodrio,0
344,Illumise,502,Skorupi,344,Illumise,1
192,Natu,162,Dragonite,162,Dragonite,0
466,Buizel,719,Chespin,466,Buizel,1
121,Rhydon,344,Illumise,344,Illumise,0
541,Dialga,491,Spiritomb,541,Dialga,1
241,Corsola,35,Nidoran♀,35,Nidoran♀,0
145,Eevee,333,Aggron,145,Eevee,1
572,Simisage,706,Thundurus Therian Forme,706,Thundurus Therian Forme,0
494,Garchomp,621,Scraggy,494,Garchomp,1
687,Bisharp,703,Tornadus Incarnate Forme,703,Tornadus Incarnate Forme,0
155,Mega Aerodactyl,171,Quilava,155,Mega Aerodactyl,1
326,Delcatty,324,Nosepass,326,Delcatty,1
721,Chesnaught,2,Ivysaur,721,Chesnaught,1
552,Shaymin Sky Forme,206,Aipom,552,Shaymin Sky Forme,1
216,Misdreavus,752,Aegislash Shield Forme,752,Aegislash Shield Forme,0
772,Hawlucha,223,Gligar,772,Hawlucha,1
413,Metagross,564,Patrat,413,Metagross,1
93,Dodrio,385,Kecleon,93,Dodrio,1
522,Leafeon,150,Omanyte,522,Leafeon,1
251,Phanpy,49,Oddish,251,Phanpy,1
370,Lunatone,562,Dewott,370,Lunatone,1
193,Xatu,384,Castform,193,Xatu,1
218,Wobbuffet,145,Eevee,145,Eevee,0
81,Geodude,214,Murkrow,214,Murkrow,0
197,Mega Ampharos,294,Lotad,197,Mega Ampharos,1
546,Giratina Origin Forme,683,Druddigon,546,Giratina Origin Forme,1
720,Quilladin,435,Torterra,720,Quilladin,1
229,Scizor,660,Ferrothorn,229,Scizor,1
22,Pidgeotto,262,Blissey,22,Pidgeotto,1
366,Altaria,96,Grimer,366,Altaria,1
631,Garbodor,625,Cofagrigus,631,Garbodor,1
168,Bayleef,100,Gastly,100,Gastly,0
494,Garchomp,756,Slurpuff,756,Slurpuff,0
327,Sableye,663,Klinklang,663,Klinklang,0
731,Fletchinder,512,Mega Abomasnow,731,Fletchinder,1
491,Spiritomb,15,Metapod,491,Spiritomb,1
118,Koffing,770,Aurorus,770,Aurorus,0
567,Herdier,640,Duosion,567,Herdier,1
379,Cradily,704,Tornadus Therian Forme,704,Tornadus Therian Forme,0
656,Alomomola,620,Crustle,656,Alomomola,1
215,Slowking,398,Mega Glalie,398,Mega Glalie,0
607,Cottonee,58,Meowth,58,Meowth,0
201,Sudowoodo,558,Tepig,558,Tepig,0
154,Aerodactyl,289,Wurmple,154,Aerodactyl,1
55,Venomoth,293,Dustox,55,Venomoth,1
177,Furret,216,Misdreavus,216,Misdreavus,0
767,Tyrunt,231,Shuckle,767,Tyrunt,1
625,Cofagrigus,29,Ekans,29,Ekans,0
162,Dragonite,169,Meganium,169,Meganium,0
220,Pineco,489,Happiny,220,Pineco,1
412,Metang,706,Thundurus Therian Forme,706,Thundurus Therian Forme,0
387,Banette,567,Herdier,567,Herdier,0
690,Braviary,175,Feraligatr,690,Braviary,1
18,Kakuna,250,Kingdra,250,Kingdra,0
149,Porygon,792,Noivern,792,Noivern,0
571,Pansage,266,Larvitar,571,Pansage,1
331,Aron,468,Cherubi,468,Cherubi,0
499,Mega Lucario,787,Gourgeist Large Size,787,Gourgeist Large Size,0
684,Golett,765,Helioptile,765,Helioptile,0
405,Relicanth,400,Sealeo,405,Relicanth,1
117,Lickitung,298,Nuzleaf,298,Nuzleaf,0
378,Lileep,426,Rayquaza,426,Rayquaza,0
391,Tropius,306,Gardevoir,306,Gardevoir,0
15,Metapod,601,Sewaddle,601,Sewaddle,0
545,Giratina Altered Forme,587,Woobat,545,Giratina Altered Forme,1
616,Darmanitan Standard Mode,425,Primal Groudon,616,Darmanitan Standard Mode,1
174,Croconaw,103,Mega Gengar,103,Mega Gengar,0
220,Pineco,241,Corsola,241,Corsola,0
680,Stunfisk,501,Hippowdon,501,Hippowdon,0
656,Alomomola,408,Shelgon,656,Alomomola,1
570,Liepard,389,Duskull,570,Liepard,1
299,Shiftry,692,Mandibuzz,692,Mandibuzz,0
794,Yveltal,503,Drapion,794,Yveltal,1
375,Crawdaunt,37,Nidoqueen,37,Nidoqueen,0
233,Mega Heracross,193,Xatu,193,Xatu,0
412,Metang,146,Vaporeon,146,Vaporeon,0
94,Seel,229,Scizor,229,Scizor,0
306,Gardevoir,122,Chansey,306,Gardevoir,1
129,Seaking,48,Golbat,48,Golbat,0
470,Shellos,514,Magnezone,514,Magnezone,0
225,Mega Steelix,313,Vigoroth,225,Mega Steelix,1
631,Garbodor,637,Gothorita,631,Garbodor,1
45,Jigglypuff,103,Mega Gengar,103,Mega Gengar,0
247,Houndour,634,Minccino,634,Minccino,0
354,Camerupt,624,Yamask,354,Camerupt,1
578,Musharna,315,Nincada,315,Nincada,0
503,Drapion,143,Lapras,503,Drapion,1
333,Aggron,358,Grumpig,358,Grumpig,0
441,Empoleon,585,Boldore,441,Empoleon,1
72,Mega Alakazam,563,Samurott,72,Mega Alakazam,1
677,Cryogonal,407,Bagon,677,Cryogonal,1
273,Treecko,486,Bronzong,486,Bronzong,0
296,Ludicolo,184,Crobat,184,Crobat,0
454,Cranidos,610,Lilligant,610,Lilligant,0
652,Foongus,506,Carnivine,506,Carnivine,0
296,Ludicolo,703,Tornadus Incarnate Forme,703,Tornadus Incarnate Forme,0
606,Scolipede,376,Baltoy,606,Scolipede,1
739,Floette,276,Mega Sceptile,276,Mega Sceptile,0
588,Swoobat,497,Riolu,588,Swoobat,1
749,Honedge,601,Sewaddle,601,Sewaddle,0
317,Shedinja,298,Nuzleaf,298,Nuzleaf,0
653,Amoonguss,551,Shaymin Land Forme,551,Shaymin Land Forme,0
283,Swampert,376,Baltoy,283,Swampert,1
626,Tirtouga,133,Scyther,133,Scyther,0
297,Seedot,91,Farfetch'd,91,Farfetch'd,0
232,Heracross,766,Heliolisk,766,Heliolisk,0
431,Deoxys Defense Forme,555,Snivy,431,Deoxys Defense Forme,1
569,Purrloin,535,Frost Rotom,535,Frost Rotom,0
102,Gengar,566,Lillipup,566,Lillipup,0
465,Pachirisu,384,Castform,465,Pachirisu,1
249,Mega Houndoom,61,Golduck,249,Mega Houndoom,1
529,Probopass,654,Frillish,654,Frillish,0
662,Klang,380,Anorith,380,Anorith,0
146,Vaporeon,756,Slurpuff,756,Slurpuff,0
505,Toxicroak,152,Kabuto,505,Toxicroak,1
174,Croconaw,148,Flareon,148,Flareon,0
793,Xerneas,665,Eelektrik,793,Xerneas,1
394,Mega Absol,514,Magnezone,394,Mega Absol,1
260,Magby,671,Chandelure,260,Magby,1
789,Bergmite,204,Skiploom,789,Bergmite,1
401,Walrein,524,Gliscor,524,Gliscor,0
649,Emolga,311,Breloom,649,Emolga,1
647,Deerling,466,Buizel,466,Buizel,0
250,Kingdra,471,Gastrodon,250,Kingdra,1
390,Dusclops,643,Swanna,643,Swanna,0
197,Mega Ampharos,343,Volbeat,343,Volbeat,0
762,Dragalge,243,Octillery,243,Octillery,0
507,Finneon,534,Wash Rotom,534,Wash Rotom,0
449,Shinx,776,Sliggoo,776,Sliggoo,0
780,Trevenant,73,Machop,780,Trevenant,1
634,Minccino,367,Mega Altaria,367,Mega Altaria,0
180,Ledyba,518,Electivire,518,Electivire,0
145,Eevee,620,Crustle,145,Eevee,1
381,Armaldo,450,Luxio,450,Luxio,0
674,Haxorus,492,Gible,674,Haxorus,1
769,Amaura,551,Shaymin Land Forme,551,Shaymin Land Forme,0
726,Frogadier,612,Sandile,726,Frogadier,1
267,Pupitar,369,Seviper,369,Seviper,0
64,Growlithe,319,Loudred,64,Growlithe,1
19,Beedrill,359,Spinda,19,Beedrill,1
100,Gastly,149,Porygon,149,Porygon,0
335,Meditite,198,Bellossom,335,Meditite,1
731,Fletchinder,435,Torterra,731,Fletchinder,1
334,Mega Aggron,478,Mismagius,478,Mismagius,0
177,Furret,45,Jigglypuff,177,Furret,1
275,Sceptile,463,Combee,275,Sceptile,1
320,Exploud,538,Uxie,538,Uxie,0
542,Palkia,481,Purugly,481,Purugly,0
430,DeoxysAttack Forme,415,Regirock,430,DeoxysAttack Forme,1
163,Mewtwo,427,Mega Rayquaza,163,Mewtwo,1
462,Mothim,726,Frogadier,726,Frogadier,0
642,Ducklett,670,Lampent,670,Lampent,0
6,Charmeleon,276,Mega Sceptile,276,Mega Sceptile,0
407,Bagon,182,Spinarak,407,Bagon,1
336,Medicham,663,Klinklang,663,Klinklang,0
57,Dugtrio,209,Yanma,57,Dugtrio,1
162,Dragonite,105,Drowzee,162,Dragonite,1
653,Amoonguss,122,Chansey,653,Amoonguss,1
347,Swalot,331,Aron,331,Aron,0
120,Rhyhorn,131,Starmie,131,Starmie,0
119,Weezing,379,Cradily,119,Weezing,1
663,Klinklang,178,Hoothoot,663,Klinklang,1
384,Castform,656,Alomomola,384,Castform,1
559,Pignite,372,Barboach,372,Barboach,0
253,Porygon2,501,Hippowdon,253,Porygon2,1
151,Omastar,527,Gallade,527,Gallade,0
243,Octillery,558,Tepig,558,Tepig,0
451,Luxray,682,Mienshao,682,Mienshao,0
383,Milotic,744,Pangoro,383,Milotic,1
720,Quilladin,491,Spiritomb,720,Quilladin,1
480,Glameow,600,Sawk,600,Sawk,0
382,Feebas,274,Grovyle,274,Grovyle,0
139,Tauros,668,Beheeyem,139,Tauros,1
98,Shellder,320,Exploud,320,Exploud,0
504,Croagunk,564,Patrat,504,Croagunk,1
77,Weepinbell,260,Magby,260,Magby,0
59,Persian,275,Sceptile,275,Sceptile,0
651,Escavalier,197,Mega Ampharos,197,Mega Ampharos,0
634,Minccino,442,Starly,634,Minccino,1
230,Mega Scizor,505,Toxicroak,505,Toxicroak,0
435,Torterra,530,Dusknoir,435,Torterra,1
482,Chingling,512,Mega Abomasnow,512,Mega Abomasnow,0
84,Ponyta,487,Bonsly,487,Bonsly,0
737,Pyroar,313,Vigoroth,737,Pyroar,1
164,Mega Mewtwo X,627,Carracosta,164,Mega Mewtwo X,1
667,Elgyem,407,Bagon,407,Bagon,0
527,Gallade,457,Bastiodon,527,Gallade,1
308,Surskit,280,Mega Blaziken,280,Mega Blaziken,0
476,Lopunny,497,Riolu,476,Lopunny,1
399,Spheal,580,Tranquill,580,Tranquill,0
85,Rapidash,687,Bisharp,85,Rapidash,1
123,Tangela,445,Bidoof,123,Tangela,1
44,Ninetales,158,Zapdos,158,Zapdos,0
441,Empoleon,228,Qwilfish,228,Qwilfish,0
423,Primal Kyogre,98,Shellder,423,Primal Kyogre,1
156,Snorlax,305,Kirlia,156,Snorlax,1
458,Burmy,415,Regirock,415,Regirock,0
271,Ho-oh,715,Keldeo Resolute Forme,715,Keldeo Resolute Forme,0
742,Gogoat,49,Oddish,742,Gogoat,1
596,Tympole,154,Aerodactyl,154,Aerodactyl,0
447,Kricketot,382,Feebas,447,Kricketot,1
155,Mega Aerodactyl,143,Lapras,155,Mega Aerodactyl,1
778,Klefki,209,Yanma,209,Yanma,0
570,Liepard,171,Quilava,570,Liepard,1
373,Whiscash,752,Aegislash Shield Forme,752,Aegislash Shield Forme,0
172,Typhlosion,293,Dustox,172,Typhlosion,1
774,Carbink,450,Luxio,450,Luxio,0
659,Ferroseed,111,Exeggcute,659,Ferroseed,1
595,Conkeldurr,263,Raikou,263,Raikou,0
774,Carbink,208,Sunflora,774,Carbink,1
690,Braviary,263,Raikou,263,Raikou,0
640,Duosion,4,Mega Venusaur,4,Mega Venusaur,0
515,Lickilicky,200,Azumarill,200,Azumarill,0
242,Remoraid,771,Sylveon,242,Remoraid,1
171,Quilava,139,Tauros,139,Tauros,0
769,Amaura,163,Mewtwo,163,Mewtwo,0
720,Quilladin,182,Spinarak,720,Quilladin,1
404,Gorebyss,240,Piloswine,404,Gorebyss,1
576,Simipour,476,Lopunny,476,Lopunny,0
232,Heracross,255,Smeargle,232,Heracross,1
341,Plusle,100,Gastly,341,Plusle,1
291,Beautifly,544,Regigigas,544,Regigigas,0
403,Huntail,725,Froakie,725,Froakie,0
377,Claydol,49,Oddish,377,Claydol,1
438,Infernape,219,Girafarig,438,Infernape,1
593,Timburr,485,Bronzor,593,Timburr,1
601,Sewaddle,610,Lilligant,610,Lilligant,0
357,Spoink,104,Onix,104,Onix,0
115,Hitmonlee,91,Farfetch'd,115,Hitmonlee,1
332,Lairon,111,Exeggcute,111,Exeggcute,0
202,Politoed,697,Hydreigon,697,Hydreigon,0
252,Donphan,49,Oddish,252,Donphan,1
217,Unown,47,Zubat,47,Zubat,0
584,Roggenrola,416,Regice,416,Regice,0
1,Bulbasaur,84,Ponyta,84,Ponyta,0
673,Fraxure,172,Typhlosion,172,Typhlosion,0
760,Barbaracle,554,Victini,554,Victini,0
617,Darmanitan Zen Mode,602,Swadloon,617,Darmanitan Zen Mode,1
27,Spearow,158,Zapdos,158,Zapdos,0
366,Altaria,787,Gourgeist Large Size,366,Altaria,1
195,Flaaffy,425,Primal Groudon,425,Primal Groudon,0
715,Keldeo Resolute Forme,209,Yanma,715,Keldeo Resolute Forme,1
83,Golem,56,Diglett,83,Golem,1
45,Jigglypuff,576,Simipour,576,Simipour,0
94,Seel,539,Mesprit,539,Mesprit,0
281,Mudkip,753,Spritzee,281,Mudkip,1
554,Victini,719,Chespin,554,Victini,1
550,Darkrai,128,Goldeen,550,Darkrai,1
415,Regirock,394,Mega Absol,394,Mega Absol,0
373,Whiscash,380,Anorith,380,Anorith,0
222,Dunsparce,366,Altaria,366,Altaria,0
119,Weezing,325,Skitty,119,Weezing,1
54,Venonat,517,Tangrowth,517,Tangrowth,0
653,Amoonguss,456,Shieldon,456,Shieldon,0
412,Metang,559,Pignite,559,Pignite,0
585,Boldore,60,Psyduck,60,Psyduck,0
579,Pidove,538,Uxie,538,Uxie,0
445,Bidoof,229,Scizor,229,Scizor,0
167,Chikorita,481,Purugly,481,Purugly,0
23,Pidgeot,630,Trubbish,23,Pidgeot,1
615,Darumaka,325,Skitty,325,Skitty,0
367,Mega Altaria,511,Abomasnow,367,Mega Altaria,1
11,Wartortle,107,Krabby,11,Wartortle,1
251,Phanpy,685,Golurk,685,Golurk,0
790,Avalugg,628,Archen,628,Archen,0
592,Mega Audino,74,Machoke,592,Mega Audino,1
664,Tynamo,221,Forretress,664,Tynamo,1
425,Primal Groudon,483,Stunky,425,Primal Groudon,1
427,Mega Rayquaza,787,Gourgeist Large Size,427,Mega Rayquaza,1
291,Beautifly,669,Litwick,291,Beautifly,1
287,Zigzagoon,139,Tauros,139,Tauros,0
475,Buneary,460,Wormadam Sandy Cloak,475,Buneary,1
356,Torkoal,521,Yanmega,356,Torkoal,1
558,Tepig,783,Pumpkaboo Large Size,783,Pumpkaboo Large Size,0
526,Porygon-Z,141,Gyarados,526,Porygon-Z,1
598,Seismitoad,657,Joltik,598,Seismitoad,1
768,Tyrantrum,255,Smeargle,255,Smeargle,0
647,Deerling,428,Jirachi,428,Jirachi,0
554,Victini,661,Klink,554,Victini,1
431,Deoxys Defense Forme,558,Tepig,431,Deoxys Defense Forme,1
451,Luxray,293,Dustox,451,Luxray,1
768,Tyrantrum,164,Mega Mewtwo X,164,Mega Mewtwo X,0
332,Lairon,303,Pelipper,303,Pelipper,0
81,Geodude,543,Heatran,543,Heatran,0
238,Magcargo,788,Gourgeist Super Size,788,Gourgeist Super Size,0
433,Turtwig,558,Tepig,558,Tepig,0
41,Clefairy,176,Sentret,41,Clefairy,1
509,Mantyke,482,Chingling,509,Mantyke,1
365,Swablu,178,Hoothoot,178,Hoothoot,0
604,Venipede,677,Cryogonal,677,Cryogonal,0
364,Cacturne,665,Eelektrik,364,Cacturne,1
100,Gastly,124,Kangaskhan,124,Kangaskhan,0
531,Froslass,539,Mesprit,539,Mesprit,0
572,Simisage,250,Kingdra,572,Simisage,1
139,Tauros,693,Heatmor,139,Tauros,1
534,Wash Rotom,723,Braixen,534,Wash Rotom,1
670,Lampent,348,Carvanha,348,Carvanha,0
450,Luxio,203,Hoppip,450,Luxio,1
457,Bastiodon,341,Plusle,341,Plusle,0
27,Spearow,449,Shinx,27,Spearow,1
563,Samurott,394,Mega Absol,394,Mega Absol,0
9,Mega Charizard Y,192,Natu,9,Mega Charizard Y,1
342,Minun,589,Drilbur,589,Drilbur,0
163,Mewtwo,158,Zapdos,163,Mewtwo,1
198,Bellossom,47,Zubat,47,Zubat,0
692,Mandibuzz,602,Swadloon,692,Mandibuzz,1
159,Moltres,718,Genesect,718,Genesect,0
269,Mega Tyranitar,677,Cryogonal,269,Mega Tyranitar,1
105,Drowzee,283,Swampert,283,Swampert,0
770,Aurorus,26,Raticate,26,Raticate,0
667,Elgyem,596,Tympole,596,Tympole,0
588,Swoobat,506,Carnivine,588,Swoobat,1
291,Beautifly,316,Ninjask,316,Ninjask,0
709,Landorus Incarnate Forme,84,Ponyta,709,Landorus Incarnate Forme,1
378,Lileep,592,Mega Audino,592,Mega Audino,0
333,Aggron,169,Meganium,169,Meganium,0
219,Girafarig,537,Mow Rotom,537,Mow Rotom,0
672,Axew,434,Grotle,672,Axew,1
564,Patrat,233,Mega Heracross,233,Mega Heracross,0
261,Miltank,523,Glaceon,261,Miltank,1
422,Kyogre,118,Koffing,422,Kyogre,1
387,Banette,516,Rhyperior,387,Banette,1
163,Mewtwo,309,Masquerain,163,Mewtwo,1
766,Heliolisk,619,Dwebble,766,Heliolisk,1
390,Dusclops,291,Beautifly,291,Beautifly,0
391,Tropius,775,Goomy,391,Tropius,1
434,Grotle,60,Psyduck,60,Psyduck,0
332,Lairon,163,Mewtwo,163,Mewtwo,0
274,Grovyle,23,Pidgeot,23,Pidgeot,0
392,Chimecho,743,Pancham,392,Chimecho,1
642,Ducklett,114,Marowak,642,Ducklett,1
212,Espeon,362,Flygon,212,Espeon,1
69,Abra,169,Meganium,69,Abra,1
591,Audino,333,Aggron,333,Aggron,0
313,Vigoroth,772,Hawlucha,772,Hawlucha,0
372,Barboach,73,Machop,372,Barboach,1
765,Helioptile,49,Oddish,765,Helioptile,1
667,Elgyem,557,Serperior,557,Serperior,0
751,Aegislash Blade Forme,758,Malamar,758,Malamar,0
706,Thundurus Therian Forme,333,Aggron,706,Thundurus Therian Forme,1
364,Cacturne,548,Phione,548,Phione,0
438,Infernape,153,Kabutops,438,Infernape,1
582,Blitzle,462,Mothim,582,Blitzle,1
493,Gabite,203,Hoppip,203,Hoppip,0
68,Poliwrath,449,Shinx,68,Poliwrath,1
605,Whirlipede,379,Cradily,605,Whirlipede,1
697,Hydreigon,723,Braixen,697,Hydreigon,1
147,Jolteon,143,Lapras,147,Jolteon,1
107,Krabby,370,Lunatone,370,Lunatone,0
626,Tirtouga,711,Kyurem,711,Kyurem,0
347,Swalot,381,Armaldo,347,Swalot,1
301,Swellow,182,Spinarak,301,Swellow,1
51,Vileplume,165,Mega Mewtwo Y,165,Mega Mewtwo Y,0
384,Castform,480,Glameow,480,Glameow,0
677,Cryogonal,344,Illumise,677,Cryogonal,1
200,Azumarill,639,Solosis,200,Azumarill,1
126,Horsea,148,Flareon,148,Flareon,0
222,Dunsparce,65,Arcanine,65,Arcanine,0
150,Omanyte,680,Stunfisk,150,Omanyte,1
498,Lucario,212,Espeon,212,Espeon,0
239,Swinub,427,Mega Rayquaza,427,Mega Rayquaza,0
793,Xerneas,369,Seviper,793,Xerneas,1
173,Totodile,365,Swablu,365,Swablu,0
220,Pineco,697,Hydreigon,697,Hydreigon,0
791,Noibat,615,Darumaka,791,Noibat,1
661,Klink,628,Archen,628,Archen,0
495,Mega Garchomp,577,Munna,495,Mega Garchomp,1
167,Chikorita,337,Mega Medicham,337,Mega Medicham,0
237,Slugma,420,Latios,420,Latios,0
702,Virizion,226,Snubbull,702,Virizion,1
41,Clefairy,111,Exeggcute,111,Exeggcute,0
165,Mega Mewtwo Y,223,Gligar,165,Mega Mewtwo Y,1
174,Croconaw,788,Gourgeist Super Size,174,Croconaw,1
36,Nidorina,496,Munchlax,496,Munchlax,0
699,Volcarona,218,Wobbuffet,699,Volcarona,1
364,Cacturne,408,Shelgon,364,Cacturne,1
8,Mega Charizard X,5,Charmander,8,Mega Charizard X,1
461,Wormadam Trash Cloak,308,Surskit,308,Surskit,0
198,Bellossom,779,Phantump,198,Bellossom,1
528,Mega Gallade,545,Giratina Altered Forme,528,Mega Gallade,1
797,Mega Diancie,758,Malamar,797,Mega Diancie,1
685,Golurk,126,Horsea,126,Horsea,0
47,Zubat,772,Hawlucha,772,Hawlucha,0
461,Wormadam Trash Cloak,16,Butterfree,16,Butterfree,0
484,Skuntank,196,Ampharos,484,Skuntank,1
420,Latios,759,Binacle,420,Latios,1
118,Koffing,75,Machamp,75,Machamp,0
324,Nosepass,451,Luxray,451,Luxray,0
777,Goodra,602,Swadloon,777,Goodra,1
605,Whirlipede,394,Mega Absol,394,Mega Absol,0
587,Woobat,186,Lanturn,587,Woobat,1
